ID,DIST,CO,RTE,PF1,BEGPM,PF1,ENDPM,Length,HG,MAINT_DIST,MAINT_RGN,DIST_RGN,BUDGETZONE,FY/Q,Pass,Need 1,Need 2,District LOS Score,Pass,Need 1,Need 2,RA LOS Score,Average LOS score,FY/Q,Pass,Need 1,Need 2,District LOS Score,Pass,Need 1,Need 2,RA LOS Score,Average LOS score,FY/Q,Pass,Need 1,Need 2,District LOS Score,Pass,Need 1,Need 2,RA LOS Score,Average LOS score,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments", RA LOS Score,Average LOS score,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",RA LOS Score,Average LOS score,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments", District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments", RA LOS Score,Average LOS score,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District  LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments", RA LOS Score,Average LOS score,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",RA LOS Score,Average LOS score,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments", RA LOS Score,Average LOS score,Q1 FY2024-Date Evaluated ,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,Q1 FY2024-Date Evaluated ,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,Average LOS score,Q2FY24 Date Evaluated,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments",District LOS Score,Date Evaluated,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,Average LOS score,FY24Q3 Date Evaluated,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,FY24Q3 Date Evaluated,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,Average LOS score,FY24Q4 Date Evaluated,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,FY24Q4 Date Evaluated,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,Average LOS score
119,12,ORA,73,,13,,14,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-4,Beg FY22,1,,,100,1,,,100,100,FY22/Q1,1,,,100,x,,,100,100,FY22/Q2,X,,,100,1,,,100,100,FY22/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,10/3/2023,X,,,,,,X,,,,,,100,10/5/2023,X,,,,,,X,,,,,,100,100,1/8/2024,,,,X,,,,,,X,,,#DIV/0!,1/10/2024,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,4/5/2024,,,,X,,,,,,X,,,#DIV/0!,4/9/2024,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,6/7/2024,,,,X,,,,,,X,,,#DIV/0!,6/12/2024,,,,X,,Const,,,,X,,Const,#DIV/0!,#DIV/0!
120,12,ORA,73,,14,,15,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-4,Beg FY22,1,,,100,1,,,100,100,FY22/Q1,1,,,100,x,,,100,100,FY22/Q2,X,,,100,1,,,100,100,FY22/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,10/3/2023,,,,X,,,,,,X,,,#DIV/0!,10/5/2023,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,1/8/2024,,,,X,,,,,,X,,,#DIV/0!,1/10/2024,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,4/5/2024,,,,X,,,,,,X,,,#DIV/0!,4/9/2024,,,,x,,,,,,X,,,#DIV/0!,#DIV/0!,6/7/2024,,,,X,,,,,,X,,,#DIV/0!,6/12/2024,,,,X,,Const,,,,X,,Const,#DIV/0!,#DIV/0!
121,12,ORA,73,,15,,16,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-4,Beg FY22,1,,,100,1,,,100,100,FY22/Q1,1,,,100,x,,,100,100,FY22/Q2,X,,,100,1,,,100,100,FY22/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,10/3/2023,,,,X,,,,,,X,,,#DIV/0!,10/5/2023,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,1/8/2024,,,,X,,,,,,X,,,#DIV/0!,1/10/2024,X,,,,,,X,,,,,,100,#DIV/0!,4/5/2024,X,,,,,,X,,,,,,100,4/9/2024,,,,x,,,,,,X,,,#DIV/0!,#DIV/0!,6/7/2024,,,,X,,,,,,X,,,#DIV/0!,6/12/2024,,,,X,,Const,,,,X,,Const,#DIV/0!,#DIV/0!
122,12,ORA,73,,16,,17,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-4,Beg FY22,,1,,50,1,,,100,75,FY22/Q1,1,,,100,x,,,100,100,FY22/Q2,X,,,100,1,,,100,100,FY22/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,10/3/2023,X,,,,,,X,,,,,,100,10/5/2023,X,,,,,,X,,,,,,100,100,1/8/2024,X,,,,,,X,,,,,,100,1/10/2024,X,,,,,,X,,,,,,100,100,4/5/2024,X,,,,,,X,,,,,,100,4/9/2024,X,,,,,,X,,,,,,100,100,6/7/2024,X,,,,,,X,,,,,,100,6/12/2024,X,,,,,,X,,,,,,100,100
123,12,ORA,73,,17,,18,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-4,Beg FY22,1,,,100,1,,,100,100,FY22/Q1,1,,,100,x,,,100,100,FY22/Q2,X,,,100,1,,,100,100,FY22/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,10/3/2023,X,,,,,,X,,,,,,100,10/5/2023,X,,,,,,X,,,,,,100,100,1/8/2024,X,,,,,,X,,,,,,100,1/10/2024,X,,,,,,X,,,,,,100,100,4/5/2024,X,,,,,,X,,,,,,100,4/9/2024,X,,,,,,X,,,,,,100,100,6/7/2024,X,,,,,,X,,,,,,100,6/12/2024,X,,,,,,X,,,,,,100,100
124,12,ORA,73,,18,,19,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-4,Beg FY22,1,,,100,1,,,100,100,FY22/Q1,1,,,100,x,,,100,100,FY22/Q2,X,,,100,1,,,100,100,FY22/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,10/3/2023,,,,X,,,,,,X,,,#DIV/0!,10/5/2023,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,1/8/2024,,X,,,,RS,X,,,,,,75,1/10/2024,,X,,,RS,,X,,,,,,75,75,4/5/2024,X,,,,,,X,,,,,,100,4/9/2024,,,,X,,,,,,x,,,#DIV/0!,#DIV/0!,6/7/2024,X,,,,,,X,,,,,,100,6/12/2024,X,,,,,,X,,,,,,100,100
125,12,ORA,73,,19,,20,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-4,Beg FY22,,1,,50,1,,,100,75,FY22/Q1,1,,,100,x,,,100,100,FY22/Q2,X,,,100,1,,,100,100,FY22/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,10/3/2023,,,,X,,,,,,X,,,#DIV/0!,10/5/2023,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,1/8/2024,X,,,,,,X,,,,,,100,1/10/2024,X,,,,,,X,,,,,,100,100,4/5/2024,,,,X,,,,,,X,,,#DIV/0!,4/9/2024,,,,X,,,,,,x,,,#DIV/0!,#DIV/0!,6/7/2024,,,,X,,,,,,X,,,#DIV/0!,6/12/2024,,,,X,,Const,,,,X,,Const,#DIV/0!,#DIV/0!
126,12,ORA,73,,20,,21,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-4,Beg FY22,1,,,100,1,,,100,100,FY22/Q1,,1,,50,x,,,100,75,FY22/Q2,X,,,100,1,,,100,100,FY22/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,10/3/2023,,,,X,,,,,,X,,,#DIV/0!,10/5/2023,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,1/8/2024,X,,,,,,X,,,,,,100,1/10/2024,X,,,,,,,,,X,,,100,100,4/5/2024,,,,X,,,,,,X,,,#DIV/0!,4/9/2024,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,6/7/2024,,,,X,,,,,,X,,,#DIV/0!,6/12/2024,,,,X,,Const,,,,X,,Const,#DIV/0!,#DIV/0!
127,12,ORA,73,,21,,22,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-4,Beg FY22,1,,,100,1,,,100,100,FY22/Q1,1,,,100,,x,,50,75,FY22/Q2,X,,,100,1,,,100,100,FY22/Q3,,,,X,,,,,X,,#DIV/0!,X,,,,,X,,,,,100,#DIV/0!,FY22/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q3,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,10/3/2023,,,,X,,,,,,X,,,#DIV/0!,10/5/2023,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,1/8/2024,,,,X,,,,,,X,,,#DIV/0!,1/10/2024,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,4/5/2024,,,,X,,,,,,X,,,#DIV/0!,4/9/2024,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,6/7/2024,,,,X,,,,,,X,,,#DIV/0!,6/12/2024,,,,X,,Const,,,,X,,Const,#DIV/0!,#DIV/0!
128,12,ORA,73,,22,,23,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-4,Beg FY22,,1,,50,1,,,100,75,FY22/Q1,,1,,50,,x,,50,50,FY22/Q2,,X,,50,1,,,100,75,FY22/Q3,,,,X,,,,,X,,#DIV/0!,X,,,,,X,,,,,100,#DIV/0!,FY22/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q3,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,10/3/2023,X,,,,,,X,,,,,,100,10/5/2023,X,,,,,,X,,,,,,100,100,1/8/2024,,,,X,,,,,,X,,,#DIV/0!,1/10/2024,,,,X,,,X,,,,,,100,#DIV/0!,4/5/2024,X,,,,,,X,,,,,,100,4/9/2024,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,6/7/2024,,,,X,,,,,,X,,,#DIV/0!,6/12/2024,,,,X,,Const,,,,X,,Const,#DIV/0!,#DIV/0!
129,12,ORA,73,,23,,24,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-4,Beg FY22,1,,,100,1,,,100,100,FY22/Q1,1,,,100,,x,,50,75,FY22/Q2,,,X,0,,1,,50,25,FY22/Q3,,,,X,,,,,X,,#DIV/0!,X,,,,,X,,,,,100,#DIV/0!,FY22/Q4,X,,,,,X,,,,,100,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q3,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,10/3/2023,,X,,,,CM,X,,,,,,75,10/5/2023,X,,,,,,X,,,,,,100,88,1/8/2024,X,,,,,,X,,,,,,100,1/10/2024,X,,,,,,X,,,,,,100,100,4/5/2024,,,,X,,,,,,X,,,#DIV/0!,4/9/2024,,,,x,,,,,,X,,,#DIV/0!,#DIV/0!,6/7/2024,,,,X,,,,,,X,,,#DIV/0!,6/12/2024,,,,X,,Const,,,,X,,Const,#DIV/0!,#DIV/0!
130,12,ORA,73,,24,,25,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-4,Beg FY22,,,1,0,,1,,50,25,FY22/Q1,,1,,50,,x,,50,50,FY22/Q2,,X,,50,,1,,50,50,FY22/Q3,,,,X,,,,,X,,#DIV/0!,X,,,,,X,,,,,100,#DIV/0!,FY22/Q4,,X,,,,X,,,,,75,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q3,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,10/3/2023,,X,,,,CM,,X,,,,RS,50,10/5/2023,,X,,,,CM,,X,,,,RS,50,50,1/8/2024,X,,,,,,X,,,,,,100,1/10/2024,X,,,,,,X,,,,,,100,100,4/5/2024,X,,,,,,X,,,,,,100,4/9/2024,,,,x,,,,,,X,,,#DIV/0!,#DIV/0!,6/7/2024,,,,X,,,,,,X,,,#DIV/0!,6/12/2024,,,,X,,Const,,,,X,,Const,#DIV/0!,#DIV/0!
131,12,ORA,73, ,25,,26,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-4,Beg FY22,1,,,100,,1,,50,75,FY22/Q1,1,,,100,,x,,50,75,FY22/Q2,,,X,0,,1,,50,25,FY22/Q3,,,,X,,,,,X,,#DIV/0!,,X,,,,X,,,,,75,#DIV/0!,FY22/Q4,,X,,,,X,,,,,75,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q4,,X,,,,,X,,,,50,,X,,,,,X,,,,50,50,10/3/2023,,X,,,,CM,,X,,,,CM,50,10/5/2023,,X,,,,CM,,X,,,,CM,50,50,1/8/2024,X,,,,,,X,,,,,,100,1/10/2024,X,,,,,,X,,,,,,100,100,4/5/2024,X,,,,,,X,,,,,,100,4/9/2024,X,,,,,,X,,,,,,100,100,6/7/2024,X,,,,,,,,X,,,,50,6/12/2024,X,,,,,,,X,,,,RS,75,63
132,12,ORA,73,R,26,R,27,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-4,Beg FY22,,,1,0,,1,,50,25,FY22/Q1,,,1,0,,,x,0,0,FY22/Q2,,,X,0,,1,,50,25,FY22/Q3,,,,X,,,,,X,,#DIV/0!,,X,,,,X,,,,,75,#DIV/0!,FY22/Q4,,X,,,,X,,,,,75,,X,,,,X,,,,,75,75,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q4,,X,,,,,X,,,,50,,X,,,,,X,,,,50,50,10/3/2023,,X,,,,RS,X,,,,,,75,10/5/2023,,X,,,,RS CM,X,,,,,,75,75,1/8/2024,X,,,,,,X,,,,,,100,1/10/2024,X,,,,,,X,,,,,,100,100,4/5/2024,X,,,,,,X,,,,,,100,4/9/2024,X,,,,,,X,,,,,,100,100,6/7/2024,,X,,,,RS,,X,,,,,50,6/12/2024,,X,,,,RS,,X,,,,RS,50,50
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!
133,12,ORA,74,,0,,1,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-4,Beg FY22,1,,,100,1,,,100,100,FY22/Q1,1,,,100,x,,,100,100,FY22/Q2,X,,,100,1,,,100,100,FY22/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,10/3/2023,X,,,,,,X,,,,,,100,10/5/2023,X,,,,,,X,,,,,,100,100,1/8/2024,X,,,,,,X,,,,,,100,1/10/2024,X,,,,,,X,,,,,,100,100,4/5/2024,X,,,,,,X,,,,,,100,4/9/2024,X,,,,,,X,,,,,,100,100,6/7/2024,X,,,,,,X,,,,,,100,6/12/2024,X,,,,,,X,,,,,,100,100
134,12,ORA,74,,1,,2,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-4,Beg FY22,,1,,50,1,,,100,75,FY22/Q1,1,,,100,x,,,100,100,FY22/Q2,X,,,100,,1,,50,75,FY22/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,10/3/2023,X,,,,,,X,,,,,,100,10/5/2023,X,,,,,,X,,,,,,100,100,1/9/2024,X,,,,,,X,,,,,,100,1/10/2024,X,,,,,,X,,,,,,100,100,4/5/2024,X,,,,,,X,,,,,,100,4/9/2024,X,,,,,,X,,,,,,100,100,6/7/2024,X,,,,,,,X,,,,RS,75,6/12/2024,X,,,,,,,X,,,,RS,75,75
135,12,ORA,74,,2,,3,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-4,Beg FY22,,1,,50,,1,,50,50,FY22/Q1,1,,,100,,x,,50,75,FY22/Q2,,X,,50,,1,,50,50,FY22/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,10/3/2023,X,,,,,,X,,,,,,100,10/5/2023,X,,,,,,X,,,,,,100,100,1/10/2024,X,,,,,,X,,,,,,100,1/10/2024,X,,,,,,X,,,,,,100,100,4/5/2024,X,,,,,,X,,,,,,100,4/9/2024,X,,,,,,X,,,,,,100,100,6/7/2024,X,,,,,,X,,,,,,100,6/12/2024,X,,,,,,X,,,,,,100,100
136,12,ORA,74,,3,,4,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-4,Beg FY22,,,1,0,,1,,50,25,FY22/Q1,,1,,50,,,x,0,25,FY22/Q2,,,X,0,,1,,50,25,FY22/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,10/3/2023,X,,,,,,X,,,,,,100,10/5/2023,X,,,,,,X,,,,,,100,100,1/11/2024,,X,,,,RS,X,,,,,,75,1/10/2024,,X,,,,RS,X,,,,,,75,75,4/5/2024,X,,,,,,X,,,,,,100,4/9/2024,X,,,,,,X,,,,,,100,100,6/7/2024,X,,,,,,,X,,,,RS,75,6/12/2024,X,,,,,,,X,,,,RS,75,75
