OBJECTID *,DISTRICT,ROUTE,ROUTE_SFX,COUNTY,PM_PFX,PM,PM_SFX,LOCATION_DESCRIPTION,BACK_PEAK_HOUR,BACK_PEAK_MADT,BACK_AADT,AHEAD_PEAK_HOUR,AHEAD_PEAK_MADT,AHEAD_AADT,Shape *
12855,7,405,,LA,,22.216,,"INGLEWOOD, CENTURY BOULEVARD",21600,337000,308000,21300,333000,305000,Point
12856,7,405,,LA,,22.216,,"INGLEWOOD, CENTURY BOULEVARD",21600,337000,308000,21300,333000,305000,Point
12857,7,405,,LA,,23.355,,"INGLEWOOD, MANCHESTER BOULEVARD",21300,333000,305000,18700,292000,267000,Point
12858,7,405,,LA,,23.355,,"INGLEWOOD, MANCHESTER BOULEVARD",21300,333000,305000,18700,292000,267000,Point
12859,7,405,,LA,,24.273,,"LOS ANGELES, LA TIJERA BOULEVARD/HOWARD HUGHES PARKWAY",18700,292000,267000,20500,319000,292000,Point
12860,7,405,,LA,,24.273,,"LOS ANGELES, LA TIJERA BOULEVARD/HOWARD HUGHES PARKWAY",18700,292000,267000,20500,319000,292000,Point
12861,7,405,,LA,,25.947,,"CULVER CITY, JCT. RTE. 90",20500,319000,292000,20900,326000,299000,Point
12862,7,405,,LA,,25.947,,"CULVER CITY, JCT. RTE. 90",20500,319000,292000,20900,326000,299000,Point
12863,7,405,,LA,,27.2,,"CULVER CITY, CULVER BOULEVARD",20900,326000,299000,21600,337000,308000,Point
12864,7,405,,LA,,27.2,,"CULVER CITY, CULVER BOULEVARD",20900,326000,299000,21600,337000,308000,Point
12865,7,405,,LA,,27.964,,"CULVER CITY, JCT. RTE. 187",21600,337000,308000,21900,341000,312000,Point
12866,7,405,,LA,,27.964,,"CULVER CITY, JCT. RTE. 187",21600,337000,308000,21900,341000,312000,Point
12867,7,405,,LA,,29.538,,"LOS ANGELES, JCT. RTE. 10",21900,341000,312000,20000,312000,286000,Point
12868,7,405,,LA,,29.538,,"LOS ANGELES, JCT. RTE. 10",21900,341000,312000,20000,312000,286000,Point
12869,7,405,,LA,,30.183,,"LOS ANGELES, OLYMPIC BOULEVARD",20000,312000,286000,21600,338000,309000,Point
12870,7,405,,LA,,30.183,,"LOS ANGELES, OLYMPIC BOULEVARD",20000,312000,286000,21600,338000,309000,Point
12871,7,405,,LA,,30.856,,"LOS ANGELES, JCT. RTE. 2",21600,338000,309000,20500,319000,292000,Point
12872,7,405,,LA,,30.856,,"LOS ANGELES, JCT. RTE. 2",21600,338000,309000,20500,319000,292000,Point
12873,7,405,,LA,,31.542,,"LOS ANGELES, WILSHIRE BOULEVARD",20500,319000,292000,18800,294000,269000,Point
12874,7,405,,LA,,31.542,,"LOS ANGELES, WILSHIRE BOULEVARD",20500,319000,292000,18800,294000,269000,Point
12875,7,405,,LA,,32.502,,"LOS ANGELES, WATERFORD STREET/MONTANA AVENUE",18800,294000,269000,18400,287000,263000,Point
12876,7,405,,LA,,32.502,,"LOS ANGELES, WATERFORD STREET/MONTANA AVENUE",18800,294000,269000,18400,287000,263000,Point
12877,7,405,,LA,,32.996,,"LOS ANGELES, SUNSET BOULEVARD",18400,287000,263000,18500,289000,265000,Point
12878,7,405,,LA,,32.996,,"LOS ANGELES, SUNSET BOULEVARD",18400,287000,263000,18500,289000,265000,Point
12879,7,405,,LA,,33.29,,"LOS ANGELES, MORAGA DRIVE",18500,289000,265000,18800,294000,269000,Point
12880,7,405,,LA,,33.29,,"LOS ANGELES, MORAGA DRIVE",18500,289000,265000,18800,294000,269000,Point
12881,7,405,,LA,,34.764,,"LOS ANGELES, GETTY CENTER DRIVE",18800,294000,269000,18600,291000,266000,Point
12882,7,405,,LA,,34.764,,"LOS ANGELES, GETTY CENTER DRIVE",18800,294000,269000,18600,291000,266000,Point
12883,7,405,,LA,,37.026,,"LOS ANGELES, MULHOLLAND DRIVE",18600,291000,266000,18700,292000,267000,Point
12884,7,405,,LA,,37.026,,"LOS ANGELES, MULHOLLAND DRIVE",18600,291000,266000,18700,292000,267000,Point
12885,7,405,,LA,,39.432,,"LOS ANGELES, JCT. RTE. 101",18700,292000,267000,14800,231000,211000,Point
12886,7,405,,LA,,39.432,,"LOS ANGELES, JCT. RTE. 101",18700,292000,267000,14800,231000,211000,Point
12887,7,405,,LA,,40.285,,"LOS ANGELES, BURBANK BOULEVARD",14800,231000,211000,14800,231000,211000,Point
12888,7,405,,LA,,40.285,,"LOS ANGELES, BURBANK BOULEVARD",14800,231000,211000,14800,231000,211000,Point
12889,7,405,,LA,,41.359,,"LOS ANGELES, VICTORY BOULEVARD",14800,231000,211000,14500,226000,207000,Point
12890,7,405,,LA,,41.359,,"LOS ANGELES, VICTORY BOULEVARD",14800,231000,211000,14500,226000,207000,Point
12891,7,405,,LA,,42.364,,"LOS ANGELES, SHERMAN WAY",14500,226000,207000,14300,224000,205000,Point
12892,7,405,,LA,,42.364,,"LOS ANGELES, SHERMAN WAY",14500,226000,207000,14300,224000,205000,Point
12893,7,405,,LA,,43.756,,"LOS ANGELES, ROSCOE BOULEVARD",14300,224000,205000,14300,223000,204000,Point
12894,7,405,,LA,,43.756,,"LOS ANGELES, ROSCOE BOULEVARD",14300,224000,205000,14300,223000,204000,Point
12895,7,405,,LA,,44.735,,"LOS ANGELES, NORDHOFF STREET",14300,223000,204000,14400,225000,206000,Point
12896,7,405,,LA,,44.735,,"LOS ANGELES, NORDHOFF STREET",14300,223000,204000,14400,225000,206000,Point
12897,7,405,,LA,,46.85,,"LOS ANGELES, JCT. RTE. 118",14400,225000,206000,10200,159000,146000,Point
12898,7,405,,LA,,46.85,,"LOS ANGELES, JCT. RTE. 118",14400,225000,206000,10200,159000,146000,Point
12899,7,405,,LA,,47.239,,"LOS ANGELES, SAN FERNANDO MISSION BOULEVARD",10200,159000,146000,9700,152000,139000,Point
12900,7,405,,LA,,47.239,,"LOS ANGELES, SAN FERNANDO MISSION BOULEVARD",10200,159000,146000,9700,152000,139000,Point
12901,7,405,,LA,,47.754,,"LOS ANGELES, RINALDI STREET",9700,152000,139000,9700,152000,139000,Point
12902,7,405,,LA,,47.754,,"LOS ANGELES, RINALDI STREET",9700,152000,139000,9700,152000,139000,Point
12903,7,405,,LA,,48.643,,"LOS ANGELES, JCT. RTE. 5",9700,152000,139000,,,,Point
12904,7,405,,LA,,48.643,,"LOS ANGELES, JCT. RTE. 5",9700,152000,139000,,,,Point
12905,4,505,,SOL,R,0,,"VACAVILLE, JCT. RTE. 80",,,,3400,37500,35000,Point
12906,4,505,,SOL,R,0,,"VACAVILLE, JCT. RTE. 80",,,,3400,37500,35000,Point
12907,4,505,,SOL,R,1.45,,VACA VALLEY PARKWAY,3400,37500,35000,3350,32500,30500,Point
12908,4,505,,SOL,R,1.45,,VACA VALLEY PARKWAY,3400,37500,35000,3350,32500,30500,Point
12909,4,505,,SOL,R,3.058,,MIDWAY ROAD,3350,32500,30500,2600,28500,26500,Point
12910,4,505,,SOL,R,3.058,,MIDWAY ROAD,3350,32500,30500,2600,28500,26500,Point
12911,4,505,,SOL,R,5.586,,ALLENDALE ROAD,2600,28500,26500,2500,28000,26000,Point
12912,4,505,,SOL,R,5.586,,ALLENDALE ROAD,2600,28500,26500,2500,28000,26000,Point
12913,4,505,,SOL,R,10.626,,SOLANO/YOLO COUNTY LINE,2500,28000,26000,,,,Point
12914,4,505,,SOL,R,10.626,,SOLANO/YOLO COUNTY LINE,2500,28000,26000,,,,Point
12915,3,505,,YOL,,0,,SOLANO/YOLO COUNTY LINE,,,,2400,22800,21300,Point
12916,3,505,,YOL,,0,,SOLANO/YOLO COUNTY LINE,,,,2400,22800,21300,Point
12917,3,505,,YOL,,0.396,,JCT. RTE. 128 WEST,2400,22800,21300,2100,22400,21900,Point
12918,3,505,,YOL,,0.396,,JCT. RTE. 128 WEST,2400,22800,21300,2100,22400,21900,Point
12919,3,505,,YOL,,4.026,,COUNTY ROAD 29A,2050,19100,16100,2050,19100,16000,Point
12920,3,505,,YOL,,4.026,,COUNTY ROAD 29A,2050,19100,16100,2050,19100,16000,Point
12921,3,505,,YOL,,6.534,,COUNTY ROAD 27,2050,19100,16000,1950,18900,16000,Point
12922,3,505,,YOL,,6.534,,COUNTY ROAD 27,2050,19100,16000,1950,18900,16000,Point
12923,3,505,,YOL,,10.623,,JCT. RTE. 16,1700,19000,15300,1350,14800,11400,Point
12924,3,505,,YOL,,10.623,,JCT. RTE. 16,1700,19000,15300,1350,14800,11400,Point
12925,3,505,,YOL,,13.429,,COUNTY ROAD 19,1500,13400,10500,1450,12500,10100,Point
12926,3,505,,YOL,,13.429,,COUNTY ROAD 19,1500,13400,10500,1450,12500,10100,Point
12927,3,505,,YOL,,17.447,,COUNTY ROAD 14,1450,12500,10100,1450,12100,9900,Point
12928,3,505,,YOL,,17.447,,COUNTY ROAD 14,1450,12500,10100,1450,12100,9900,Point
12929,3,505,,YOL,,20.125,,COUNTY ROAD 12A,1450,12100,9900,1150,11400,9000,Point
12930,3,505,,YOL,,20.125,,COUNTY ROAD 12A,1450,12100,9900,1150,11400,9000,Point
12931,3,505,,YOL,R,22.356,,JCT. RTE. 5,1150,11400,9000,,,,Point
12932,3,505,,YOL,R,22.356,,JCT. RTE. 5,1150,11400,9000,,,,Point
12933,10,580,,SJ,,0,,JCT. RTE. 5,,,,2550,30500,38300,Point
12934,10,580,,SJ,,0,,JCT. RTE. 5,,,,2550,30500,38300,Point
12935,10,580,,SJ,,1.413,,BIRD ROAD OC,2800,31500,29000,2800,31500,29000,Point
12936,10,580,,SJ,,1.413,,BIRD ROAD OC,2800,31500,29000,2800,31500,29000,Point
12937,10,580,,SJ,,4.329,,JCT. RTE. 132 EAST,2200,23100,21000,4500,52000,45000,Point
12938,10,580,,SJ,,4.329,,JCT. RTE. 132 EAST,2200,23100,21000,4500,52000,45000,Point
12939,10,580,,SJ,,8.149,,CORRAL HOLLOW ROAD,2850,44000,41500,3050,43500,40500,Point
12940,10,580,,SJ,,8.149,,CORRAL HOLLOW ROAD,2850,44000,41500,3050,43500,40500,Point
12941,10,580,,SJ,,13.539,,PATTERSON PASS RD,3050,43500,40500,4700,52000,47000,Point
12942,10,580,,SJ,,13.539,,PATTERSON PASS RD,3050,43500,40500,4700,52000,47000,Point
12943,4,580,,ALA,R,1.476,,GRANT LINE ROAD,17700,218000,191000,17700,208000,190000,Point
12944,4,580,,ALA,R,1.476,,GRANT LINE ROAD,17700,218000,191000,17700,208000,190000,Point
12945,4,580,,ALA,R,8.265,,"LIVERMORE, GREENVILLE ROAD",17500,217000,191000,17400,215000,190000,Point
12946,4,580,,ALA,R,8.265,,"LIVERMORE, GREENVILLE ROAD",17500,217000,191000,17400,215000,190000,Point
12947,4,580,,ALA,,9.683,,VASCO ROAD,17400,215000,190000,20500,256000,221000,Point
12948,4,580,,ALA,,9.683,,VASCO ROAD,17400,215000,190000,20500,256000,221000,Point
12949,4,580,,ALA,,10.689,,FIRST STREET,20500,256000,221000,20200,252000,214000,Point
12950,4,580,,ALA,,10.689,,FIRST STREET,20500,256000,221000,20200,252000,214000,Point
12951,4,580,,ALA,,12.53,,NORTH LIVERMORE AVENUE,20200,252000,214000,17800,236000,220000,Point
12952,4,580,,ALA,,12.53,,NORTH LIVERMORE AVENUE,20200,252000,214000,17800,236000,220000,Point
12953,4,580,,ALA,,14.974,,JCT. RTE. 84/AIRPORT,17800,236000,220000,17200,214000,206000,Point
12954,4,580,,ALA,,14.974,,JCT. RTE. 84/AIRPORT,17800,236000,220000,17200,214000,206000,Point
12955,4,580,,ALA,,16.703,,EL CHARRO ROAD,17200,214000,206000,18100,225000,217000,Point
12956,4,580,,ALA,,16.703,,EL CHARRO ROAD,17200,214000,206000,18100,225000,217000,Point
12957,4,580,,ALA,,17.947,,TASSAJARA ROAD,18100,225000,217000,18700,235000,225000,Point
12958,4,580,,ALA,,17.947,,TASSAJARA ROAD,18100,225000,217000,18700,235000,225000,Point
12959,4,580,,ALA,,18.821,,HACIENDA DRIVE,18700,235000,225000,18600,233000,224000,Point
12960,4,580,,ALA,,18.821,,HACIENDA DRIVE,18700,235000,225000,18600,233000,224000,Point
12961,4,580,,ALA,,19.859,,HOPYARD ROAD,18600,233000,224000,18200,216000,214000,Point
12962,4,580,,ALA,,19.859,,HOPYARD ROAD,18600,233000,224000,18200,216000,214000,Point
12963,4,580,,ALA,,20.726,,"PLEASANTON, JCT. RTE. 680",18200,216000,214000,15400,196000,188000,Point
12964,4,580,,ALA,,20.726,,"PLEASANTON, JCT. RTE. 680",18200,216000,214000,15400,196000,188000,Point
12965,4,580,,ALA,R,21.427,,SAN RAMON ROAD,15400,196000,188000,14500,186000,178000,Point
12966,4,580,,ALA,R,21.427,,SAN RAMON ROAD,15400,196000,188000,14500,186000,178000,Point
12967,4,580,,ALA,R,26.228,,PALOMARES/EDEN CANYON ROAD,14500,186000,178000,13700,191000,177000,Point
12968,4,580,,ALA,R,26.228,,PALOMARES/EDEN CANYON ROAD,14500,186000,178000,13700,191000,177000,Point
12969,4,580,,ALA,R,28.745,,CROW CANYON ROAD/CENTER STREET,13700,191000,177000,15000,209000,190000,Point
12970,4,580,,ALA,R,28.745,,CROW CANYON ROAD/CENTER STREET,13700,191000,177000,15000,209000,190000,Point
12971,4,580,,ALA,R,29.365,,REDWOOD ROAD,15000,209000,190000,14700,203000,196000,Point
12972,4,580,,ALA,R,29.365,,REDWOOD ROAD,15000,209000,190000,14700,203000,196000,Point
12973,4,580,,ALA,,30.354,,STROBRIDGE AVENUE,14700,203000,196000,13800,221000,188000,Point
12974,4,580,,ALA,,30.354,,STROBRIDGE AVENUE,14700,203000,196000,13800,221000,188000,Point
12975,4,580,,ALA,R,30.807,,JCT. RTE. 238,13800,221000,188000,11900,150000,147000,Point
12976,4,580,,ALA,R,30.807,,JCT. RTE. 238,13800,221000,188000,11900,150000,147000,Point
12977,4,580,,ALA,R,31.714,,LIBERTY STREET/164TH AVENUE,11900,150000,147000,11700,152000,147000,Point
12978,4,580,,ALA,R,31.714,,LIBERTY STREET/164TH AVENUE,11900,150000,147000,11700,152000,147000,Point
12979,4,580,,ALA,R,32.717,,PLAZA DRIVE,11700,152000,147000,10300,138000,132000,Point
12980,4,580,,ALA,R,32.717,,PLAZA DRIVE,11700,152000,147000,10300,138000,132000,Point
12981,4,580,,ALA,R,32.844,,150TH AVENUE,10300,138000,132000,12400,168000,159000,Point
12982,4,580,,ALA,R,32.844,,150TH AVENUE,10300,138000,132000,12400,168000,159000,Point
12983,4,580,,ALA,R,33.43,,"SAN LEANDRO, BENEDICT DRIVE CONNECTION (SHERRY COURT)",12400,168000,159000,12100,165000,156000,Point
12984,4,580,,ALA,R,33.43,,"SAN LEANDRO, BENEDICT DRIVE CONNECTION (SHERRY COURT)",12400,168000,159000,12100,165000,156000,Point
12985,4,580,,ALA,R,33.943,,"SAN LEANDRO, GRAND AVENUE",12100,165000,156000,11600,158000,150000,Point
12986,4,580,,ALA,R,33.943,,"SAN LEANDRO, GRAND AVENUE",12100,165000,156000,11600,158000,150000,Point
12987,4,580,,ALA,R,34.478,,"SAN LEANDRO, ESTUDILLO AVENUE",11600,158000,150000,11500,158000,150000,Point
12988,4,580,,ALA,R,34.478,,"SAN LEANDRO, ESTUDILLO AVENUE",11600,158000,150000,11500,158000,150000,Point
12989,4,580,,ALA,R,35.105,,"OAKLAND, FOOTHILL BOULEVARD",11500,158000,150000,11500,158000,150000,Point
12990,4,580,,ALA,R,35.105,,"OAKLAND, FOOTHILL BOULEVARD",11500,158000,150000,11500,158000,150000,Point
12991,4,580,,ALA,R,35.713,,"OAKLAND, 106TH AVENUE",11500,158000,150000,12300,171000,160000,Point
12992,4,580,,ALA,R,35.713,,"OAKLAND, 106TH AVENUE",11500,158000,150000,12300,171000,160000,Point
12993,4,580,,ALA,R,36.343,,"OAKLAND, GOLF LINKS ROAD",12300,171000,160000,12600,172000,163000,Point
12994,4,580,,ALA,R,36.343,,"OAKLAND, GOLF LINKS ROAD",12300,171000,160000,12600,172000,163000,Point
12995,4,580,,ALA,R,37.797,,"OAKLAND, KELLER AVENUE",12600,172000,163000,12900,176000,166000,Point
12996,4,580,,ALA,R,37.797,,"OAKLAND, KELLER AVENUE",12600,172000,163000,12900,176000,166000,Point
12997,4,580,,ALA,R,38.309,,"OAKLAND, EDWARDS AVENUE",12900,176000,166000,14200,194000,182000,Point
12998,4,580,,ALA,R,38.309,,"OAKLAND, EDWARDS AVENUE",12900,176000,166000,14200,194000,182000,Point
12999,4,580,,ALA,R,38.915,,"OAKLAND, KUHNLE AVENUE",14400,196000,184000,13600,184000,173000,Point
13000,4,580,,ALA,R,38.915,,"OAKLAND, KUHNLE AVENUE",14400,196000,184000,13600,184000,173000,Point
13001,4,580,,ALA,R,39.24,,"OAKLAND, JCT. RTE. 13 NORTH",13600,184000,173000,11300,152000,143000,Point
13002,4,580,,ALA,R,39.24,,"OAKLAND, JCT. RTE. 13 NORTH",13600,184000,173000,11300,152000,143000,Point
13003,4,580,,ALA,R,39.91,,"OAKLAND, MAC ARTHUR BOULEVARD",11300,152000,143000,10900,149000,139000,Point
13004,4,580,,ALA,R,39.91,,"OAKLAND, MAC ARTHUR BOULEVARD",11300,152000,143000,10900,149000,139000,Point
13005,4,580,,ALA,R,40.078,,"OAKLAND, HIGH STREET",10900,149000,139000,12400,168000,156000,Point
13006,4,580,,ALA,R,40.078,,"OAKLAND, HIGH STREET",10900,149000,139000,12400,168000,156000,Point
13007,4,580,,ALA,R,40.647,,"OAKLAND, 35TH AVENUE",12400,168000,156000,13500,186000,178000,Point
13008,4,580,,ALA,R,40.647,,"OAKLAND, 35TH AVENUE",12400,168000,156000,13500,186000,178000,Point
13009,4,580,,ALA,R,41.143,,"OAKLAND, COOLIDGE AVENUE",13500,186000,178000,11700,163000,155000,Point
13010,4,580,,ALA,R,41.143,,"OAKLAND, COOLIDGE AVENUE",13500,186000,178000,11700,163000,155000,Point
13011,4,580,,ALA,R,41.427,,"OAKLAND, FRUITVALE AVENUE",11700,163000,155000,13300,182000,175000,Point
13012,4,580,,ALA,R,41.427,,"OAKLAND, FRUITVALE AVENUE",11700,163000,155000,13300,182000,175000,Point
13013,4,580,,ALA,R,42.184,,"OAKLAND, BEAUMONT AVENUE",13300,182000,175000,11800,163000,155000,Point
13014,4,580,,ALA,R,42.184,,"OAKLAND, BEAUMONT AVENUE",13300,182000,175000,11800,163000,155000,Point
13015,4,580,,ALA,,42.665,,"OAKLAND, PARK BOULEVARD",11800,163000,155000,13800,190000,182000,Point
13016,4,580,,ALA,,42.665,,"OAKLAND, PARK BOULEVARD",11800,163000,155000,13800,190000,182000,Point
13017,4,580,,ALA,,43.479,,"OAKLAND, LAKESHORE/PARK AVENUES",13800,190000,182000,12400,173000,165000,Point
13018,4,580,,ALA,,43.479,,"OAKLAND, LAKESHORE/PARK AVENUES",13800,190000,182000,12400,173000,165000,Point
13019,4,580,,ALA,,43.747,,"OAKLAND, VAN BUREN/GRAND AVENUES",12400,173000,165000,12800,176000,169000,Point
13020,4,580,,ALA,,43.747,,"OAKLAND, VAN BUREN/GRAND AVENUES",12400,173000,165000,12800,176000,169000,Point
13021,4,580,,ALA,,44.279,,"OAKLAND, OAKLAND AVENUE",12800,176000,169000,12700,175000,167000,Point
13022,4,580,,ALA,,44.279,,"OAKLAND, OAKLAND AVENUE",12800,176000,169000,12700,175000,167000,Point
13023,4,580,,ALA,,45.151,,"OAKLAND, JCT. RTES. 24/980",12700,175000,167000,12200,169000,160000,Point
13024,4,580,,ALA,,45.151,,"OAKLAND, JCT. RTES. 24/980",12700,175000,167000,12200,169000,160000,Point
13025,4,580,,ALA,,46.009,,"OAKLAND, JCT. RTE. 123",12200,169000,160000,12200,169000,160000,Point
13026,4,580,,ALA,,46.009,,"OAKLAND, JCT. RTE. 123",12200,169000,160000,12200,169000,160000,Point
13027,4,580,,ALA,R,47.35,,"ALBANY, NORTH JCT. RTE. 80",23000,284000,251000,7600,98000,97000,Point
13028,4,580,,ALA,R,47.35,,"ALBANY, NORTH JCT. RTE. 80",23000,284000,251000,7600,98000,97000,Point
13029,4,580,,ALA,,48.044,,ALAMEDA/CONTRA COSTA COUNTY LINE(RICHMOND SOUTH CITY) RICHMOND CENTRAL AVENUE,7600,98000,97000,,,,Point
13030,4,580,,ALA,,48.044,,ALAMEDA/CONTRA COSTA COUNTY LINE(RICHMOND SOUTH CITY) RICHMOND CENTRAL AVENUE,7600,98000,97000,,,,Point
13031,4,580,,CC,,0,,ALAMEDA/CONTRA COSTA COUNTY LINE(RICHMOND SOUTH CITY) RICHMOND CENTRAL AVENUE,,,,7600,97000,96000,Point
13032,4,580,,CC,,0,,ALAMEDA/CONTRA COSTA COUNTY LINE(RICHMOND SOUTH CITY) RICHMOND CENTRAL AVENUE,,,,7600,97000,96000,Point
13033,4,580,,CC,,0.236,,CENTRAL AVENUE,7600,97000,96000,7600,98000,96000,Point
13034,4,580,,CC,,0.236,,CENTRAL AVENUE,7600,97000,96000,7600,98000,96000,Point
13035,4,580,,CC,,1.214,,"RICHMOND, BAYVIEW AVENUE/ 51ST STREET",7600,98000,96000,8100,104000,102000,Point
13036,4,580,,CC,,1.214,,"RICHMOND, BAYVIEW AVENUE/ 51ST STREET",7600,98000,96000,8100,104000,102000,Point
13037,4,580,,CC,R,2.087,,"RICHMOND, ERLANDSON STREET",8100,104000,102000,7800,102000,99000,Point
13038,4,580,,CC,R,2.087,,"RICHMOND, ERLANDSON STREET",8100,104000,102000,7800,102000,99000,Point
13039,4,580,,CC,R,2.887,,"RICHMOND, SOUTH 23RD STREET",7800,102000,99000,7600,95000,90000,Point
13040,4,580,,CC,R,2.887,,"RICHMOND, SOUTH 23RD STREET",7800,102000,99000,7600,95000,90000,Point
13041,4,580,,CC,R,3.6,,"RICHMOND, HARBOUR WAY/ CUTTING BOULEVARD",7600,95000,90000,6700,85000,80000,Point
13042,4,580,,CC,R,3.6,,"RICHMOND, HARBOUR WAY/ CUTTING BOULEVARD",7600,95000,90000,6700,85000,80000,Point
13043,4,580,,CC,R,4.643,,"RICHMOND, CANAL BOULEVARD",6700,85000,80000,5500,67000,64000,Point
13044,4,580,,CC,R,4.643,,"RICHMOND, CANAL BOULEVARD",6700,85000,80000,5500,67000,64000,Point
13045,4,580,,CC,R,5.428,,"RICHMOND, CASTRO/MARINE STREET",5500,67000,64000,6600,84000,79000,Point
13046,4,580,,CC,R,5.428,,"RICHMOND, CASTRO/MARINE STREET",5500,67000,64000,6600,84000,79000,Point
13047,4,580,,CC,,6.007,,"RICHMOND, WESTERN DRIVE",6600,84000,79000,6500,82000,78000,Point
13048,4,580,,CC,,6.007,,"RICHMOND, WESTERN DRIVE",6600,84000,79000,6500,82000,78000,Point
13049,4,580,,CC,,6.125,,"RICHMOND, TOLL PLAZA EAST END RICHMOND/SAN RAFAEL BRIDGE",3450,42000,40000,6600,83000,78000,Point
13050,4,580,,CC,,6.125,,"RICHMOND, TOLL PLAZA EAST END RICHMOND/SAN RAFAEL BRIDGE",3450,42000,40000,6600,83000,78000,Point
13051,4,580,,CC,,7.786,,CONTRA COSTA/MARIN COUNTY LINE,6600,83000,78000,,,,Point
13052,4,580,,CC,,7.786,,CONTRA COSTA/MARIN COUNTY LINE,6600,83000,78000,,,,Point
13053,4,580,,MRN,,0,,CONTRA COSTA/MARIN COUNTY LINE,,,,6700,82000,77000,Point
13054,4,580,,MRN,,0,,CONTRA COSTA/MARIN COUNTY LINE,,,,6700,82000,77000,Point
13055,4,580,,MRN,,2.477,,"SAN RAFAEL, WEST END RICHMOND-SAN RAFAEL BRIDGE",6700,82000,77000,6900,82000,77000,Point
13056,4,580,,MRN,,2.477,,"SAN RAFAEL, WEST END RICHMOND-SAN RAFAEL BRIDGE",6700,82000,77000,6900,82000,77000,Point
13057,4,580,,MRN,,2.633,,"SAN RAFAEL, SAN QUENTIN",6900,82000,77000,6800,81000,75000,Point
13058,4,580,,MRN,,2.633,,"SAN RAFAEL, SAN QUENTIN",6900,82000,77000,6800,81000,75000,Point
13059,4,580,,MRN,,3.087,,WB OFF TO SIR FRANCIS DRAKE BLVD,6800,81000,75000,4750,56000,52000,Point
13060,4,580,,MRN,,3.087,,WB OFF TO SIR FRANCIS DRAKE BLVD,6800,81000,75000,4750,56000,52000,Point
13061,4,580,,MRN,,4.498,,BELLAM BOULEVARD,4750,56000,52000,6100,73000,68000,Point
13062,4,580,,MRN,,4.498,,BELLAM BOULEVARD,4750,56000,52000,6100,73000,68000,Point
13063,4,580,,MRN,,4.782,,JCT. RTE. 101,6100,73000,68000,,,,Point
13064,4,580,,MRN,,4.782,,JCT. RTE. 101,6100,73000,68000,,,,Point
13065,12,605,,ORA,R,0,,JCT. RTE. 405,,,,11700,172000,167500,Point
13066,12,605,,ORA,R,0,,JCT. RTE. 405,,,,11700,172000,167500,Point
13067,12,605,,ORA,R,1.405,,"LOS ALAMITOS, KATELLA AVENUE",12900,177000,167000,17300,204000,197000,Point
13068,12,605,,ORA,R,1.405,,"LOS ALAMITOS, KATELLA AVENUE",12900,177000,167000,17300,204000,197000,Point
13069,12,605,,ORA,R,1.643,,ORANGE/LOS ANGELES COUNTY LINE,14800,177000,170000,,,,Point
13070,12,605,,ORA,R,1.643,,ORANGE/LOS ANGELES COUNTY LINE,14800,177000,170000,,,,Point
13071,7,605,,LA,R,0,,ORANGE/LOS ANGELES COUNTY LINE,,,,10600,172000,157000,Point
13072,7,605,,LA,R,0,,ORANGE/LOS ANGELES COUNTY LINE,,,,10600,172000,157000,Point
13073,7,605,,LA,R,0.287,,"LONG BEACH, SPRING STREET",10600,172000,157000,11600,189000,173000,Point
13074,7,605,,LA,R,0.287,,"LONG BEACH, SPRING STREET",10600,172000,157000,11600,189000,173000,Point
13075,7,605,,LA,R,1.74,,"LAKEWOOD, CARSON STREET",11600,189000,173000,12500,204000,187000,Point
13076,7,605,,LA,R,1.74,,"LAKEWOOD, CARSON STREET",11600,189000,173000,12500,204000,187000,Point
13077,7,605,,LA,R,2.866,,"CERRITOS, DEL AMO BOULEVARD",12500,204000,187000,13500,220000,201000,Point
13078,7,605,,LA,R,2.866,,"CERRITOS, DEL AMO BOULEVARD",12500,204000,187000,13500,220000,201000,Point
13079,7,605,,LA,R,3.753,,"CERRITOS, SOUTH STREET",13500,220000,201000,15200,249000,228000,Point
13080,7,605,,LA,R,3.753,,"CERRITOS, SOUTH STREET",13500,220000,201000,15200,249000,228000,Point
13081,7,605,,LA,R,5.046,,"CERRITOS, JCT. RTE. 91",15200,249000,228000,18700,304000,278000,Point
13082,7,605,,LA,R,5.046,,"CERRITOS, JCT. RTE. 91",15200,249000,228000,18700,304000,278000,Point
13083,7,605,,LA,R,5.811,,"NORWALK, ALONDRA BOULEVARD",18700,304000,278000,18800,306000,280000,Point
13084,7,605,,LA,R,5.811,,"NORWALK, ALONDRA BOULEVARD",18700,304000,278000,18800,306000,280000,Point
13085,7,605,,LA,R,6.814,,"NORWALK, ROSECRANS AVENUE",18800,306000,280000,18800,306000,280000,Point
13086,7,605,,LA,R,6.814,,"NORWALK, ROSECRANS AVENUE",18800,306000,280000,18800,306000,280000,Point
13087,7,605,,LA,R,7.653,,"NORWALK, JCT. RTE. 105",18800,306000,280000,18500,302000,276000,Point
13088,7,605,,LA,R,7.653,,"NORWALK, JCT. RTE. 105",18800,306000,280000,18500,302000,276000,Point
13089,7,605,,LA,R,7.849,,"NORWALK, IMPERIAL HIGHWAY",18500,302000,276000,18500,302000,276000,Point
13090,7,605,,LA,R,7.849,,"NORWALK, IMPERIAL HIGHWAY",18500,302000,276000,18500,302000,276000,Point
13091,7,605,,LA,R,8.396,,"NORWALK, JCT. RTE. 105",18800,306000,280000,18500,302000,276000,Point
